pair,group_col,group,n,mean_y_asym,pct_src_harder,mean_abs_shap__cat__semantic_field_feeling,mean_abs_shap__cat__semantic_field_person,mean_abs_shap__cat__semantic_field_body,mean_abs_shap__num__src_session_count,mean_abs_shap__cat__semantic_field_change,mean_abs_shap__cat__semantic_field_quantity,mean_abs_shap__cat__semantic_field_object,mean_abs_shap__cat__semantic_field_state,mean_abs_shap__cat__semantic_field_shape,mean_abs_shap__num__tgt_session_count,mean_abs_shap__cat__tgt_pos_adv,mean_abs_shap__cat__semantic_field_time,mean_abs_shap__cat__semantic_field_location,mean_abs_shap__cat__semantic_field_substance,mean_abs_shap__cat__semantic_field_cognition
EN<->PT,freq_bin,Q1,57,0.21060181067646427,0.5087719298245614,1.3855481147766113,0.6117963790893555,0.7617055177688599,0.6844281554222107,0.6333919167518616,0.5326809883117676,0.45459094643592834,0.41549190878868103,0.4968026876449585,0.5123166441917419,0.4614951014518738,0.4001957178115845,0.5236502289772034,0.3752066493034363,0.4751312732696533
EN<->PT,freq_bin,Q2,57,0.553112143270488,0.543859649122807,1.3864144086837769,0.788632869720459,0.7244865298271179,0.7666786313056946,0.6923547983169556,0.6641699075698853,0.5036247372627258,0.5221346020698547,0.4887050688266754,0.47040289640426636,0.46893110871315,0.4102785885334015,0.524606466293335,0.4074941575527191,0.47687068581581116
EN<->PT,freq_bin,Q3,57,0.7065029999943806,0.5789473684210527,1.3697607517242432,0.7506911158561707,0.674389123916626,0.6047776341438293,0.594658613204956,0.5974040031433105,0.5347421169281006,0.5854023694992065,0.4802839756011963,0.4612446129322052,0.46634140610694885,0.40847906470298767,0.3361489474773407,0.39908742904663086,0.3420071601867676
EN<->PT,freq_bin,Q4,57,-0.31563068568471125,0.47368421052631576,1.304089069366455,0.6226293444633484,0.4675898849964142,0.4304707646369934,0.4880300760269165,0.511529803276062,0.6594353914260864,0.4169381558895111,0.4597280025482178,0.366694837808609,0.30317580699920654,0.44298890233039856,0.20190951228141785,0.3679392337799072,0.2496013343334198
