pair,group_col,group,n,mean_y_asym,pct_src_harder,mean_abs_shap__num__diff_sessions,mean_abs_shap__cat__semantic_field_pert,mean_abs_shap__cat__semantic_field_feeling,mean_abs_shap__cat__semantic_field_time,mean_abs_shap__cat__semantic_field_attribute,mean_abs_shap__num__src_session_count,mean_abs_shap__cat__semantic_field_event,mean_abs_shap__num__tgt_session_count,mean_abs_shap__cat__semantic_field_location,mean_abs_shap__cat__semantic_field_artifact,mean_abs_shap__cat__semantic_field_act,mean_abs_shap__cat__semantic_field_animal,mean_abs_shap__num__concreteness,mean_abs_shap__cat__semantic_field_person,mean_abs_shap__num__frequency
EN<->ES,freq_bin,Q1,67,-0.8171477897123044,0.3283582089552239,0.7269964218139648,0.48297032713890076,0.455310583114624,0.4921857416629791,0.3896022140979767,0.38049229979515076,0.29386264085769653,0.26400041580200195,0.23811869323253632,0.2083933800458908,0.16295525431632996,0.12777796387672424,0.16350390017032623,0.15065403282642365,0.16153474152088165
EN<->ES,freq_bin,Q2,66,-1.1175132010499589,0.25757575757575757,0.8123982548713684,0.4822487235069275,0.44461169838905334,0.4406127631664276,0.4280557930469513,0.35911068320274353,0.2893702983856201,0.2565973103046417,0.2651587724685669,0.20706835389137268,0.12549316883087158,0.2008984088897705,0.17928703129291534,0.15978549420833588,0.14778828620910645
EN<->ES,freq_bin,Q3,66,-0.8399491180377269,0.2878787878787879,0.6699339747428894,0.5324361324310303,0.45361563563346863,0.39976128935813904,0.29135069251060486,0.24872423708438873,0.29626917839050293,0.25311052799224854,0.2375786304473877,0.20035021007061005,0.2008579969406128,0.20874615013599396,0.1535552740097046,0.166861429810524,0.13426858186721802
EN<->ES,freq_bin,Q4,66,-1.1450080408259058,0.25757575757575757,0.8194289207458496,0.5735756754875183,0.498375803232193,0.35579103231430054,0.37941664457321167,0.31488075852394104,0.2672255039215088,0.22164012491703033,0.1505160927772522,0.20501063764095306,0.29042959213256836,0.2372298389673233,0.18584799766540527,0.13626404106616974,0.14644335210323334
